"obs","Customer","I.tend.to.plan.things.very.carefully.","I.sometimes.have.trouble.controlling.my.spending.","I.think.it.is.important.to.purchase.products.that.are.made.locally.","I.carefully.consider.the.health.benefits.of.what.I.eat.","How.many.times.in.the.last.week.did.you.do.the.following....Make.eat.lunch.at.home","How.many.times.in.the.last.week.did.you.do.the.following....Bring.lunch.to.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.restaurant","How.many.times.in.the.last.week.did.you.do.the.following....Skipped.lunch","How.many.times.in.the.last.week.did.you.do.the.following....Other","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Second.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Third.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fourth.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fifth.most.frequent","Have.you.ever.visited.Sticks.Kebob.Shop.","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Convenient.place.to.eat","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Variety.of.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Good.value.for.money","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Healthy.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Food.taste.and.satisfaction","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Friendly.staff","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Pleasant.ambiance","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Consistency...reliability","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Part.of.community","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Other..please.specify.","What.is.your.gender.","What.is.your.age.","What.is.your.approximate.average.annual.household.income.","How.would.you.best.describe.your.household.type.","How.many.children..by.age..currently.live.in.your.household....less.than.12.years.old","How.many.children..by.age..currently.live.in.your.household....12.17.years.old","How.many.children..by.age..currently.live.in.your.household....18.and.older","Please.indicate.your.best.answers.to.the.following....Comments.","What.is.your.profession....Accountant","What.is.your.profession....Lawyer","What.is.your.profession....General.purpose.contractor","What.is.your.profession....Design","What.is.your.profession....Educator","What.is.your.profession....Homemaker","What.is.your.profession....Business.professional","What.is.your.profession....Other..please.specify.","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Soccer","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Football","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Tennis","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Lacrosse","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Swimming","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Music","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Hiking","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.local.attractions","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.children.s.museums","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Attending.local.sporting.events","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Other..please.specify.","In.what.activities.or.hobbies.do.you.participate.yourself....Volunteer.work","In.what.activities.or.hobbies.do.you.participate.yourself....Tennis","In.what.activities.or.hobbies.do.you.participate.yourself....Swimming","In.what.activities.or.hobbies.do.you.participate.yourself....Skiing...snow.boarding","In.what.activities.or.hobbies.do.you.participate.yourself....Running","In.what.activities.or.hobbies.do.you.participate.yourself....Hiking","In.what.activities.or.hobbies.do.you.participate.yourself....Golf","In.what.activities.or.hobbies.do.you.participate.yourself....Gardening","In.what.activities.or.hobbies.do.you.participate.yourself....Fishing","In.what.activities.or.hobbies.do.you.participate.yourself....Camping","In.what.activities.or.hobbies.do.you.participate.yourself....Bicycling","In.what.activities.or.hobbies.do.you.participate.yourself....Yoga","In.what.activities.or.hobbies.do.you.participate.yourself....Book.clubs","In.what.activities.or.hobbies.do.you.participate.yourself....Eating.out","In.what.activities.or.hobbies.do.you.participate.yourself....Attending.local.sports.events","In.what.activities.or.hobbies.do.you.participate.yourself....Visiting.museums","In.what.activities.or.hobbies.do.you.participate.yourself....Kid.s.activities","In.what.activities.or.hobbies.do.you.participate.yourself....Other..please.specify.","In.the.last.month..how.many.times.have.you.used.coupons.when.you.visited.a.restaurant.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Valpak.or.other.direct.mail.items","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Coupon.from.coupon.site.or.blog...e.g...print.at.home.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Groupon.or.other.social...daily.deal.offers","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Store.receipt.offer...from.previous.visit.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Loyalty.card.reward...e.g...10th.visit.free.meal.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Offers.mentioned.in.media..radio..tv..newspaper..etc.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Other..please.specify.","segmentnumber"
305,1,2,4,2,1,1,1,1,6,2,NA,"Everyday cafe - Liberty","Mcdonalds","Wendys","Arbys","Burger King",1,1,1,1,1,1,1,1,1,1,NA,1,2,2,2,"2","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Insurance Adjuster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,6,NA,"4"
306,1,2,3,3,1,1,1,2,4,2,NA,"Everyday Cafe","Christians","Sticks","McDonalds","Wendys",1,1,3,1,4,1,2,2,2,4,NA,1,2,1,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Insurance professional",NA,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,17,NA,2,NA,NA,NA,NA,5,6,NA,"4"
307,1,2,2,2,2,3,3,1,3,1,NA,"Sticks","Chinese","Vinnys","Outback",NA,1,1,1,2,1,1,1,1,1,1,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,4,5,NA,NA,"3"
308,1,3,3,1,1,5,1,4,3,1,NA,"Sticks","Ace BBQ","Vita Nova","Red Lantern","Jade Garden",1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,5,NA,NA,"4"
309,1,2,3,2,1,3,1,1,4,3,NA,"TAVERN ON THE JAMES","AMICIS","STICKS","CHICK FILET",NA,1,1,1,1,1,1,1,1,1,2,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,8,NA,10,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
310,1,2,3,2,2,4,2,NA,3,2,NA,"Bodo's","Sticks","Ariana's",NA,NA,1,1,1,1,1,1,1,2,1,2,NA,2,3,2,2,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,2,3,NA,NA,6,7,NA,NA,10,NA,1,2,NA,4,5,6,NA,NA,NA,10,NA,NA,13,14,15,NA,17,NA,2,1,2,3,4,5,6,NA,"4"
311,1,2,3,2,2,2,1,1,4,2,NA,"Carving board","Kyoto","Chick-Fil-A","Sticks","Wendy's",1,1,2,2,1,1,2,2,1,3,NA,1,3,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Registered Nurse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"art and theatre, ballroom dancing",1,NA,NA,NA,NA,NA,NA,NA,"4"
312,1,2,2,2,2,3,4,1,2,2,NA,"Sticks","College Inn","Basil","Lemongrass",NA,1,1,1,1,1,1,2,3,1,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Sales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,"3"
313,1,2,1,1,1,1,2,1,4,NA,NA,"sticks","subway",NA,NA,NA,1,1,1,1,2,1,1,1,1,3,NA,1,3,2,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"walking",1,NA,NA,NA,NA,NA,NA,NA,"3"
314,1,3,4,2,3,NA,6,NA,NA,NA,NA,"Chipotle","Sticks","Osaka Sushi","Plaza Azteca","Superstars",1,1,1,1,1,1,1,1,1,1,NA,1,2,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Nurse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,5,NA,NA,NA,NA,NA,11,NA,NA,14,15,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
315,1,1,3,1,2,4,2,1,2,2,NA,"Kyung Sung","Center Street Grille","The Cove","Chik Fil A","bUFFALO wILD wINGS",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,"2",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,7,8,9,10,NA,NA,NA,NA,NA,NA,NA,NA,8,9,10,11,NA,13,14,15,16,17,NA,2,1,2,3,4,5,NA,NA,"2"
316,1,2,1,2,2,2,1,1,5,1,NA,"Chipole","Quordoba","Sticks","Chick fillet","Panera",1,1,2,4,4,1,2,2,2,3,NA,1,3,3,2,NA,"U","2",NA,NA,NA,NA,NA,5,NA,NA,"Counselor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Na",NA,NA,NA,NA,NA,6,NA,NA,NA,10,NA,NA,NA,14,15,16,NA,NA,3,NA,NA,3,NA,NA,NA,NA,"3"
317,1,1,4,2,1,3,5,NA,2,1,NA,"Blue Moon Diner","Downtown Thai","Revolutionary Soup","Shebeen","Ariana Kebob",1,1,3,3,3,1,2,3,2,1,"Organic meats, local produce",1,2,2,2,"1",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"too young",1,NA,3,NA,NA,NA,NA,8,NA,10,NA,12,NA,14,15,NA,17,"Soccer",1,NA,NA,NA,NA,NA,NA,NA,"2"
318,1,2,3,2,1,2,2,1,4,NA,NA,"Jasons Deli","Wendys","Panera","Sticks","Guadalajara",1,1,1,1,1,1,1,2,2,3,NA,1,2,2,2,"2","1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Competition Cheerleading",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
319,1,2,4,2,4,1,6,1,1,1,NA,"Chipotle","Chick Fil A","Sticks","Taqueria Poblano",NA,1,2,3,2,1,1,2,2,1,3,NA,1,2,2,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,2,1,2,3,4,5,NA,NA,"1"
320,1,1,3,2,1,1,1,2,5,1,NA,"Sticks","Feast","Paneras","Aromas","UVA Cafeteria",1,1,2,1,1,1,2,2,2,2,"coupons available for returning customers",1,3,2,2,"2","1","1",NA,NA,NA,NA,NA,5,NA,NA,"physician",1,2,3,4,NA,6,NA,8,NA,10,"squash, gymnastics, band,robotics",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,3,1,NA,NA,4,5,NA,"UVA phone book","2"
321,1,1,1,2,2,2,4,1,3,2,NA,"Sticks","Wendys","Henrys","Home","Home",1,2,3,2,3,1,2,3,2,3,NA,1,3,2,2,NA,"1","4",NA,1,NA,NA,NA,NA,NA,NA,"Systems Administrator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,3,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Horseback Riding",2,1,NA,NA,NA,5,6,NA,"3"
322,1,2,4,2,2,3,4,1,2,1,NA,"panera","chipotle","chick fil a",NA,NA,1,2,2,1,1,1,2,2,1,2,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,8,NA,NA,NA,12,NA,NA,NA,NA,17,NA,3,1,2,NA,4,5,NA,NA,"4"
323,1,1,4,2,2,5,1,1,2,1,NA,"at home","The Cook Out","Busch Gardens","Sticks","DOG Street Pub",1,1,2,1,1,1,1,1,1,2,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"Museum Work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,9,10,11,NA,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
324,1,3,4,2,2,4,2,1,3,2,NA,"Zazus","Sticks","Outback","Guadalajara","Plaza Azteca",1,1,1,1,1,1,2,2,2,2,NA,2,2,2,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"IT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,"Soccer",2,1,NA,3,4,5,6,NA,"4"
325,1,1,2,2,2,1,6,1,2,1,NA,"mcdonalds","chick fillet","taco bell cobbs","dominos","sticks",1,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,7,"medical field",NA,2,NA,NA,NA,6,NA,8,NA,10,"baseball",NA,NA,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,17,"crafts, gym",2,1,2,3,4,5,6,"coupon books","3"
326,1,1,4,2,2,2,1,1,5,1,NA,"arbys","chik fila","wendys","mcdonalds","sticks",1,3,2,2,2,1,2,2,2,2,NA,2,3,1,1,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,7,"sales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,2,1,2,3,NA,5,NA,NA,"2"
327,1,1,4,2,1,1,NA,5,2,3,NA,"Tropical Smoothie","Sticks","Pita Pit","Applebee's",NA,1,1,1,1,1,1,1,1,1,5,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
328,1,1,2,2,2,2,1,4,3,1,NA,"Sticks","Cookout","Bellair Market","Panera","Chipotle",1,2,2,2,2,1,2,2,2,2,NA,1,2,2,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
329,1,2,4,2,2,2,5,3,NA,NA,NA,"Panera","Sticks","Noodles & Company","Hondos","Burgerworks",1,1,2,1,2,1,2,2,1,3,NA,1,2,2,1,"0",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,6,NA,NA,NA,NA,11,NA,NA,14,NA,NA,NA,NA,3,1,2,NA,4,5,NA,NA,"4"
330,1,2,3,2,2,1,6,1,1,1,NA,"Outback","Jason's Deli","Mexican","Sticks","Melting Pot",1,1,1,1,1,1,1,1,1,3,NA,1,2,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,12,NA,14,NA,NA,NA,NA,2,1,NA,3,NA,5,NA,NA,"4"
331,1,1,4,2,2,1,1,1,6,NA,NA,"Wendy's","Tubby's","McDonalds","Sticks","East Garden",1,1,2,1,2,1,1,2,1,2,NA,1,3,3,2,"0","0","1",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
332,1,2,2,3,2,3,2,1,6,1,NA,"Chipotle","Sticks","Noodles and co","Wendy's","Burger king",1,1,2,1,1,1,2,2,2,2,NA,1,2,3,2,"Two",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,12,NA,14,NA,NA,NA,NA,4,NA,2,3,NA,5,NA,NA,"3"
333,1,1,3,2,2,1,1,1,6,1,NA,"Shadwells","Applebees","Tubbys","Sticks","Outback",1,1,1,1,1,1,1,1,1,1,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,5,NA,NA,"2"
334,1,2,3,2,1,6,1,1,3,NA,NA,"MacDonalds","Seltzers Steak House",NA,NA,NA,1,1,1,2,2,1,2,2,2,3,NA,2,4,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
335,1,2,4,1,1,5,6,1,3,1,NA,"Fire House Subs","Sub Way","Noodles","Panera","Red, Hot and Blue",1,1,2,1,2,NA,1,2,1,2,NA,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,8,NA,NA,NA,NA,NA,14,NA,16,17,NA,2,1,NA,NA,4,5,NA,NA,"4"
336,1,1,4,1,2,4,1,4,2,1,NA,"Sticks","guadelahara","Thai 99","Fry Springs Station","C&O",1,2,2,1,1,1,2,2,1,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"nurse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,6,NA,8,NA,10,NA,NA,NA,14,15,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
337,1,3,4,2,2,4,3,1,3,1,NA,"Sticks","Bodos","Panera","Subway","brixx",1,1,3,2,1,1,2,2,1,2,NA,1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"registered nurse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,12,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
338,1,2,2,1,2,1,1,1,6,1,NA,"panera bread","jersey mike's","moe's","chick fil-a","five guys",1,1,2,2,2,1,1,2,1,2,NA,2,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,"3"
339,1,3,4,2,2,3,1,1,5,2,NA,"Ruby Tuesday","Whole Foods","Sticks","Panera","Aromas",1,1,2,2,3,2,3,4,2,2,NA,1,4,3,2,"0","0","0",NA,NA,NA,NA,4,NA,NA,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,14,15,NA,NA,NA,2,NA,NA,NA,4,5,NA,NA,"4"
340,1,1,4,2,1,6,1,1,3,1,NA,"MacDonalds","Dunkin Donuts",NA,NA,NA,1,1,2,2,2,2,1,2,2,2,NA,2,4,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,11,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
341,1,1,4,1,1,3,2,1,3,NA,NA,"Citizen","Mekong","Comfort","37469","Mamma 'Zu",1,2,3,3,2,1,2,2,1,2,NA,1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,14,NA,16,NA,NA,2,1,NA,NA,4,5,NA,NA,"2"
342,1,1,3,2,1,7,1,1,1,1,NA,"Sticks","Subway","Ruby Tuesday","Carrabas","Victoria's",1,2,2,1,1,1,1,1,1,2,NA,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
343,1,1,4,2,2,7,1,1,2,1,NA,"Moe's","Chicfila","Sticks",NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,1,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,7,"Financial Director",NA,NA,NA,NA,NA,NA,NA,8,9,NA,"Baseball",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,17,NA,4,1,NA,NA,4,5,NA,NA,"2"
344,1,1,4,2,2,7,1,1,1,1,NA,"Isaac's Deli & Restaurant (just moved to VA, this is a PA chain)","Panera Bread","Rice & Noodles (Vietnamese)","Maharaja Indian","Sticks Kebob Shop Pantops",1,2,3,1,1,1,1,2,1,3,NA,1,2,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,NA,11,12,NA,14,NA,NA,NA,"cooking",2,1,2,3,4,5,NA,NA,"2"
345,1,2,4,2,2,4,1,1,2,1,NA,"Panera","Chick Fil A","Moe's","Champps","Toast",1,2,2,1,2,1,2,2,1,2,NA,1,3,3,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,3,NA,5,NA,NA,8,9,10,"Gymnastics, Basketball",1,2,3,NA,5,NA,7,NA,NA,NA,11,NA,13,14,15,16,17,NA,3,1,NA,3,4,5,NA,NA,"4"
346,1,2,3,2,3,4,1,2,2,1,NA,"Panera","Chick Fil A","Champps","Moe's","Toast",1,2,2,1,1,1,2,2,1,2,NA,1,3,3,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,3,NA,5,NA,NA,8,9,10,"Gymnastics, basketball",1,2,3,NA,5,NA,7,NA,NA,NA,11,NA,13,14,15,16,17,NA,3,1,NA,3,4,5,NA,NA,"1"
347,1,1,4,4,1,1,5,1,2,1,NA,"Mediterreaneo","Plaza Azteca","Jason's Deli","Chipotle","Sticks",1,1,2,2,2,1,2,2,1,2,NA,1,2,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Scientist",1,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,16,17,NA,2,1,2,3,NA,5,NA,NA,"2"
348,1,2,4,2,1,3,4,1,3,1,NA,"Chipotle","Sticks","Panera","A food truck","Arbys",1,1,2,1,3,1,2,2,1,3,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,"4"
349,1,2,4,2,2,3,5,1,2,1,NA,"Chipotle","Panera","Sticks","Sticky Rice","37469",1,1,4,1,1,1,5,5,4,5,NA,1,2,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Scientist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,15,16,NA,NA,4,NA,2,3,4,5,NA,NA,"4"
350,1,1,1,1,1,7,1,1,1,1,NA,"Sticks","Tip Top","West Main","Bonefish Grill",NA,1,1,NA,1,NA,1,1,1,1,1,NA,2,4,2,2,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"excercise",1,NA,NA,NA,NA,NA,NA,NA,"3"
351,1,2,2,2,1,2,4,1,4,1,NA,"Raising canes","Popeyes","Sticks","Pizza Hut",NA,1,3,2,1,2,1,1,1,1,3,NA,1,3,2,1,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,14,NA,NA,NA,"Women ministry",5,1,NA,NA,NA,5,6,NA,"3"
352,1,1,2,1,2,2,6,2,3,1,NA,"Sticks","royal indian","mas","equi es mexico","wendys",1,1,1,1,1,1,2,1,1,2,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
